model,mode,K,N,sample,k_eff_target,k_eff_actual,c,window_floored,query_ref,needle_lo,needle_hi,arm,outcome,first_code,needle_in_topk,prompt_hash,oom
Qwen/Qwen2.5-3B,semantic,16,32000,57,1300,1300,0.040604,0,blue floor,10626,10644,sparse,CORRECT,4177308,0.517,31703ccc7266,False
Qwen/Qwen2.5-3B,semantic,16,32000,57,2000,2000,0.062459,0,blue floor,10626,10644,sparse,CORRECT,4177308,0.599,31703ccc7266,False
Qwen/Qwen2.5-3B,semantic,16,32000,57,2600,2600,0.081192,0,blue floor,10626,10644,sparse,CORRECT,4177308,0.637,31703ccc7266,False
Qwen/Qwen2.5-3B,semantic,16,32000,57,3500,3500,0.109292,0,blue floor,10626,10644,sparse,CORRECT,4177308,0.672,31703ccc7266,False
Qwen/Qwen2.5-3B,semantic,16,32000,57,5200,5200,0.162368,0,blue floor,10626,10644,sparse,CORRECT,4177308,0.736,31703ccc7266,False
Qwen/Qwen2.5-3B,semantic,16,32000,58,dense,-,-,-,ivory lantern,18655,18673,dense,CORRECT,9600283,,2a0036fec8da,False
Qwen/Qwen2.5-3B,semantic,16,32000,58,1300,1300,0.040604,0,ivory lantern,18655,18673,sparse,CORRECT,9600283,0.667,2a0036fec8da,False
Qwen/Qwen2.5-3B,semantic,16,32000,58,2000,2000,0.062459,0,ivory lantern,18655,18673,sparse,CORRECT,9600283,0.727,2a0036fec8da,False
Qwen/Qwen2.5-3B,semantic,16,32000,58,2600,2600,0.081192,0,ivory lantern,18655,18673,sparse,CORRECT,9600283,0.764,2a0036fec8da,False
Qwen/Qwen2.5-3B,semantic,16,32000,58,3500,3500,0.109292,0,ivory lantern,18655,18673,sparse,CORRECT,9600283,0.809,2a0036fec8da,False
Qwen/Qwen2.5-3B,semantic,16,32000,58,5200,5200,0.162368,0,ivory lantern,18655,18673,sparse,CORRECT,9600283,0.859,2a0036fec8da,False
Qwen/Qwen2.5-3B,semantic,16,32000,59,dense,-,-,-,green awning,18197,18216,dense,WRONG_NEEDLE,6520036,,5e11d3baffea,False
Qwen/Qwen2.5-3B,semantic,16,32000,59,1300,1300,0.040601,0,green awning,18197,18216,sparse,WRONG_NEEDLE,6520036,0.632,5e11d3baffea,False
Qwen/Qwen2.5-3B,semantic,16,32000,59,2000,2000,0.062455,0,green awning,18197,18216,sparse,WRONG_NEEDLE,6520036,0.694,5e11d3baffea,False
Qwen/Qwen2.5-3B,semantic,16,32000,59,2600,2600,0.081187,0,green awning,18197,18216,sparse,WRONG_NEEDLE,6520036,0.729,5e11d3baffea,False
Qwen/Qwen2.5-3B,semantic,16,32000,59,3500,3500,0.109285,0,green awning,18197,18216,sparse,WRONG_NEEDLE,6520036,0.783,5e11d3baffea,False
Qwen/Qwen2.5-3B,semantic,16,32000,59,5200,5200,0.162358,0,green awning,18197,18216,sparse,WRONG_NEEDLE,6520036,0.847,5e11d3baffea,False
Qwen/Qwen2.5-3B,semantic,16,32000,60,dense,-,-,-,ivory handle,14130,14148,dense,WRONG_NEEDLE,2393638,,b5471adb983c,False
Qwen/Qwen2.5-3B,semantic,16,32000,60,1300,1300,0.040604,0,ivory handle,14130,14148,sparse,WRONG_NEEDLE,2393638,0.717,b5471adb983c,False
Qwen/Qwen2.5-3B,semantic,16,32000,60,2000,2000,0.062459,0,ivory handle,14130,14148,sparse,WRONG_NEEDLE,2393638,0.753,b5471adb983c,False
Qwen/Qwen2.5-3B,semantic,16,32000,60,2600,2600,0.081192,0,ivory handle,14130,14148,sparse,WRONG_NEEDLE,2393638,0.792,b5471adb983c,False
Qwen/Qwen2.5-3B,semantic,16,32000,60,3500,3500,0.109292,0,ivory handle,14130,14148,sparse,WRONG_NEEDLE,2393638,0.830,b5471adb983c,False
Qwen/Qwen2.5-3B,semantic,16,32000,60,5200,5200,0.162368,0,ivory handle,14130,14148,sparse,WRONG_NEEDLE,2393638,0.868,b5471adb983c,False
Qwen/Qwen2.5-3B,semantic,16,32000,61,dense,-,-,-,violet floor,15148,15166,dense,WRONG_NEEDLE,7489407,,e3b78790e49e,False
Qwen/Qwen2.5-3B,semantic,16,32000,61,1300,1300,0.040604,0,violet floor,15148,15166,sparse,WRONG_NEEDLE,7489407,0.762,e3b78790e49e,False
Qwen/Qwen2.5-3B,semantic,16,32000,61,2000,2000,0.062459,0,violet floor,15148,15166,sparse,WRONG_NEEDLE,7489407,0.844,e3b78790e49e,False
Qwen/Qwen2.5-3B,semantic,16,32000,61,2600,2600,0.081192,0,violet floor,15148,15166,sparse,WRONG_NEEDLE,7489407,0.872,e3b78790e49e,False
Qwen/Qwen2.5-3B,semantic,16,32000,61,3500,3500,0.109292,0,violet floor,15148,15166,sparse,WRONG_NEEDLE,7489407,0.903,e3b78790e49e,False
Qwen/Qwen2.5-3B,semantic,16,32000,61,5200,5200,0.162368,0,violet floor,15148,15166,sparse,WRONG_NEEDLE,7489407,0.936,e3b78790e49e,False
Qwen/Qwen2.5-3B,semantic,16,32000,62,dense,-,-,-,amber wall,8990,9008,dense,WRONG_NEEDLE,9353293,,5a798806cfde,False
Qwen/Qwen2.5-3B,semantic,16,32000,62,1300,1300,0.040604,0,amber wall,8990,9008,sparse,CORRECT,6576415,0.545,5a798806cfde,False
Qwen/Qwen2.5-3B,semantic,16,32000,62,2000,2000,0.062459,0,amber wall,8990,9008,sparse,CORRECT,6576415,0.602,5a798806cfde,False
Qwen/Qwen2.5-3B,semantic,16,32000,62,2600,2600,0.081192,0,amber wall,8990,9008,sparse,CORRECT,6576415,0.649,5a798806cfde,False
Qwen/Qwen2.5-3B,semantic,16,32000,62,3500,3500,0.109292,0,amber wall,8990,9008,sparse,CORRECT,6576415,0.696,5a798806cfde,False
Qwen/Qwen2.5-3B,semantic,16,32000,62,5200,5200,0.162368,0,amber wall,8990,9008,sparse,CORRECT,6576415,0.759,5a798806cfde,False
Qwen/Qwen2.5-3B,semantic,16,32000,63,dense,-,-,-,grey shutter,1976,1994,dense,WRONG_NEEDLE,3706746,,5ace8b762848,False
Qwen/Qwen2.5-3B,semantic,16,32000,63,1300,1300,0.040604,0,grey shutter,1976,1994,sparse,WRONG_NEEDLE,3706746,0.663,5ace8b762848,False
Qwen/Qwen2.5-3B,semantic,16,32000,63,2000,2000,0.062459,0,grey shutter,1976,1994,sparse,WRONG_NEEDLE,3706746,0.733,5ace8b762848,False
Qwen/Qwen2.5-3B,semantic,16,32000,63,2600,2600,0.081192,0,grey shutter,1976,1994,sparse,WRONG_NEEDLE,3706746,0.786,5ace8b762848,False
Qwen/Qwen2.5-3B,semantic,16,32000,63,3500,3500,0.109292,0,grey shutter,1976,1994,sparse,WRONG_NEEDLE,3706746,0.828,5ace8b762848,False
Qwen/Qwen2.5-3B,semantic,16,32000,63,5200,5200,0.162368,0,grey shutter,1976,1994,sparse,WRONG_NEEDLE,3706746,0.859,5ace8b762848,False
Qwen/Qwen2.5-3B,semantic,16,32000,64,dense,-,-,-,grey ledge,24893,24911,dense,CORRECT,3833531,,58e7a488c1a2,False
Qwen/Qwen2.5-3B,semantic,16,32000,64,1300,1300,0.040604,0,grey ledge,24893,24911,sparse,CORRECT,3833531,0.847,58e7a488c1a2,False
Qwen/Qwen2.5-3B,semantic,16,32000,64,2000,2000,0.062459,0,grey ledge,24893,24911,sparse,CORRECT,3833531,0.889,58e7a488c1a2,False
Qwen/Qwen2.5-3B,semantic,16,32000,64,2600,2600,0.081192,0,grey ledge,24893,24911,sparse,CORRECT,3833531,0.915,58e7a488c1a2,False
Qwen/Qwen2.5-3B,semantic,16,32000,64,3500,3500,0.109292,0,grey ledge,24893,24911,sparse,CORRECT,3833531,0.929,58e7a488c1a2,False
Qwen/Qwen2.5-3B,semantic,16,32000,64,5200,5200,0.162368,0,grey ledge,24893,24911,sparse,CORRECT,3833531,0.957,58e7a488c1a2,False
Qwen/Qwen2.5-3B,semantic,16,32000,65,dense,-,-,-,olive safe,9469,9487,dense,CORRECT,8578917,,e1e734261fe7,False
Qwen/Qwen2.5-3B,semantic,16,32000,65,1300,1300,0.040604,0,olive safe,9469,9487,sparse,CORRECT,8578917,0.587,e1e734261fe7,False
Qwen/Qwen2.5-3B,semantic,16,32000,65,2000,2000,0.062459,0,olive safe,9469,9487,sparse,CORRECT,8578917,0.649,e1e734261fe7,False
Qwen/Qwen2.5-3B,semantic,16,32000,65,2600,2600,0.081192,0,olive safe,9469,9487,sparse,CORRECT,8578917,0.684,e1e734261fe7,False
Qwen/Qwen2.5-3B,semantic,16,32000,65,3500,3500,0.109292,0,olive safe,9469,9487,sparse,CORRECT,8578917,0.736,e1e734261fe7,False
Qwen/Qwen2.5-3B,semantic,16,32000,65,5200,5200,0.162368,0,olive safe,9469,9487,sparse,CORRECT,8578917,0.795,e1e734261fe7,False
Qwen/Qwen2.5-3B,semantic,16,32000,66,dense,-,-,-,amber gate,8687,8705,dense,CORRECT,7468338,,7c83afa982ad,False
Qwen/Qwen2.5-3B,semantic,16,32000,66,1300,1300,0.040604,0,amber gate,8687,8705,sparse,CORRECT,7468338,0.675,7c83afa982ad,False
Qwen/Qwen2.5-3B,semantic,16,32000,66,2000,2000,0.062459,0,amber gate,8687,8705,sparse,CORRECT,7468338,0.727,7c83afa982ad,False
Qwen/Qwen2.5-3B,semantic,16,32000,66,2600,2600,0.081192,0,amber gate,8687,8705,sparse,CORRECT,7468338,0.764,7c83afa982ad,False
Qwen/Qwen2.5-3B,semantic,16,32000,66,3500,3500,0.109292,0,amber gate,8687,8705,sparse,CORRECT,7468338,0.804,7c83afa982ad,False
Qwen/Qwen2.5-3B,semantic,16,32000,66,5200,5200,0.162368,0,amber gate,8687,8705,sparse,CORRECT,7468338,0.847,7c83afa982ad,False
Qwen/Qwen2.5-3B,semantic,16,32000,67,dense,-,-,-,black wall,31379,31397,dense,CORRECT,9994146,,824fcfcf3146,False
Qwen/Qwen2.5-3B,semantic,16,32000,67,1300,1300,0.040604,0,black wall,31379,31397,sparse,CORRECT,9994146,0.951,824fcfcf3146,False
Qwen/Qwen2.5-3B,semantic,16,32000,67,2000,2000,0.062459,0,black wall,31379,31397,sparse,CORRECT,9994146,0.969,824fcfcf3146,False
Qwen/Qwen2.5-3B,semantic,16,32000,67,2600,2600,0.081192,0,black wall,31379,31397,sparse,CORRECT,9994146,0.979,824fcfcf3146,False
Qwen/Qwen2.5-3B,semantic,16,32000,67,3500,3500,0.109292,0,black wall,31379,31397,sparse,CORRECT,9994146,0.986,824fcfcf3146,False
Qwen/Qwen2.5-3B,semantic,16,32000,67,5200,5200,0.162368,0,black wall,31379,31397,sparse,CORRECT,9994146,0.993,824fcfcf3146,False
Qwen/Qwen2.5-3B,semantic,16,32000,68,dense,-,-,-,amber archway,1606,1625,dense,CORRECT,9128489,,0bc8956fc5aa,False
Qwen/Qwen2.5-3B,semantic,16,32000,68,1300,1300,0.040601,0,amber archway,1606,1625,sparse,CORRECT,9128489,0.646,0bc8956fc5aa,False
Qwen/Qwen2.5-3B,semantic,16,32000,68,2000,2000,0.062455,0,amber archway,1606,1625,sparse,CORRECT,9128489,0.708,0bc8956fc5aa,False
Qwen/Qwen2.5-3B,semantic,16,32000,68,2600,2600,0.081187,0,amber archway,1606,1625,sparse,CORRECT,9128489,0.734,0bc8956fc5aa,False
Qwen/Qwen2.5-3B,semantic,16,32000,68,3500,3500,0.109285,0,amber archway,1606,1625,sparse,CORRECT,9128489,0.766,0bc8956fc5aa,False
Qwen/Qwen2.5-3B,semantic,16,32000,68,5200,5200,0.162358,0,amber archway,1606,1625,sparse,CORRECT,9128489,0.823,0bc8956fc5aa,False
Qwen/Qwen2.5-3B,semantic,16,32000,69,dense,-,-,-,copper shutter,24632,24650,dense,CORRECT,2103252,,4e0f492580f4,False
Qwen/Qwen2.5-3B,semantic,16,32000,69,1300,1300,0.040604,0,copper shutter,24632,24650,sparse,CORRECT,2103252,0.797,4e0f492580f4,False
Qwen/Qwen2.5-3B,semantic,16,32000,69,2000,2000,0.062459,0,copper shutter,24632,24650,sparse,CORRECT,2103252,0.859,4e0f492580f4,False
Qwen/Qwen2.5-3B,semantic,16,32000,69,2600,2600,0.081192,0,copper shutter,24632,24650,sparse,CORRECT,2103252,0.891,4e0f492580f4,False
Qwen/Qwen2.5-3B,semantic,16,32000,69,3500,3500,0.109292,0,copper shutter,24632,24650,sparse,CORRECT,2103252,0.924,4e0f492580f4,False
Qwen/Qwen2.5-3B,semantic,16,32000,69,5200,5200,0.162368,0,copper shutter,24632,24650,sparse,CORRECT,2103252,0.953,4e0f492580f4,False
Qwen/Qwen2.5-3B,semantic,16,32000,70,dense,-,-,-,bronze archway,7304,7323,dense,CORRECT,2785001,,6460cacdfdf7,False
Qwen/Qwen2.5-3B,semantic,16,32000,70,1300,1300,0.040601,0,bronze archway,7304,7323,sparse,CORRECT,2785001,0.608,6460cacdfdf7,False
Qwen/Qwen2.5-3B,semantic,16,32000,70,2000,2000,0.062455,0,bronze archway,7304,7323,sparse,CORRECT,2785001,0.649,6460cacdfdf7,False
Qwen/Qwen2.5-3B,semantic,16,32000,70,2600,2600,0.081187,0,bronze archway,7304,7323,sparse,CORRECT,2785001,0.694,6460cacdfdf7,False
Qwen/Qwen2.5-3B,semantic,16,32000,70,3500,3500,0.109285,0,bronze archway,7304,7323,sparse,CORRECT,2785001,0.736,6460cacdfdf7,False
Qwen/Qwen2.5-3B,semantic,16,32000,70,5200,5200,0.162358,0,bronze archway,7304,7323,sparse,CORRECT,2785001,0.785,6460cacdfdf7,False
Qwen/Qwen2.5-3B,semantic,16,32000,71,dense,-,-,-,blue door,16585,16603,dense,CORRECT,8238094,,ce455dab2b0f,False
Qwen/Qwen2.5-3B,semantic,16,32000,71,1300,1300,0.040604,0,blue door,16585,16603,sparse,CORRECT,8238094,0.679,ce455dab2b0f,False
Qwen/Qwen2.5-3B,semantic,16,32000,71,2000,2000,0.062459,0,blue door,16585,16603,sparse,CORRECT,8238094,0.741,ce455dab2b0f,False
Qwen/Qwen2.5-3B,semantic,16,32000,71,2600,2600,0.081192,0,blue door,16585,16603,sparse,CORRECT,8238094,0.769,ce455dab2b0f,False
Qwen/Qwen2.5-3B,semantic,16,32000,71,3500,3500,0.109292,0,blue door,16585,16603,sparse,CORRECT,8238094,0.814,ce455dab2b0f,False
Qwen/Qwen2.5-3B,semantic,16,32000,71,5200,5200,0.162368,0,blue door,16585,16603,sparse,CORRECT,8238094,0.868,ce455dab2b0f,False
Qwen/Qwen2.5-3B,semantic,16,32000,72,dense,-,-,-,scarlet banister,25712,25732,dense,WRONG_NEEDLE,2584224,,eabe22b339a4,False
Qwen/Qwen2.5-3B,semantic,16,32000,72,1300,1300,0.040599,0,scarlet banister,25712,25732,sparse,CORRECT,1417163,0.710,eabe22b339a4,False
Qwen/Qwen2.5-3B,semantic,16,32000,72,2000,2000,0.062451,0,scarlet banister,25712,25732,sparse,CORRECT,1417163,0.781,eabe22b339a4,False
Qwen/Qwen2.5-3B,semantic,16,32000,72,2600,2600,0.081182,0,scarlet banister,25712,25732,sparse,WRONG_NEEDLE,2584224,0.833,eabe22b339a4,False
Qwen/Qwen2.5-3B,semantic,16,32000,72,3500,3500,0.109278,0,scarlet banister,25712,25732,sparse,CORRECT,1417163,0.885,eabe22b339a4,False
Qwen/Qwen2.5-3B,semantic,16,32000,72,5200,5200,0.162348,0,scarlet banister,25712,25732,sparse,WRONG_NEEDLE,2584224,0.924,eabe22b339a4,False
Qwen/Qwen2.5-3B,semantic,16,32000,73,dense,-,-,-,maroon handle,26534,26553,dense,CORRECT,4376765,,d18ec2c4b615,False
Qwen/Qwen2.5-3B,semantic,16,32000,73,1300,1300,0.040601,0,maroon handle,26534,26553,sparse,CORRECT,4376765,0.807,d18ec2c4b615,False
Qwen/Qwen2.5-3B,semantic,16,32000,73,2000,2000,0.062455,0,maroon handle,26534,26553,sparse,CORRECT,4376765,0.863,d18ec2c4b615,False
Qwen/Qwen2.5-3B,semantic,16,32000,73,2600,2600,0.081187,0,maroon handle,26534,26553,sparse,CORRECT,4376765,0.885,d18ec2c4b615,False
Qwen/Qwen2.5-3B,semantic,16,32000,73,3500,3500,0.109285,0,maroon handle,26534,26553,sparse,CORRECT,4376765,0.903,d18ec2c4b615,False
Qwen/Qwen2.5-3B,semantic,16,32000,73,5200,5200,0.162358,0,maroon handle,26534,26553,sparse,CORRECT,4376765,0.943,d18ec2c4b615,False
Qwen/Qwen2.5-3B,semantic,16,32000,74,dense,-,-,-,blue awning,25680,25699,dense,CORRECT,4794390,,438388d17b32,False
Qwen/Qwen2.5-3B,semantic,16,32000,74,1300,1300,0.040601,0,blue awning,25680,25699,sparse,CORRECT,4794390,0.797,438388d17b32,False
Qwen/Qwen2.5-3B,semantic,16,32000,74,2000,2000,0.062455,0,blue awning,25680,25699,sparse,CORRECT,4794390,0.851,438388d17b32,False
Qwen/Qwen2.5-3B,semantic,16,32000,74,2600,2600,0.081187,0,blue awning,25680,25699,sparse,CORRECT,4794390,0.885,438388d17b32,False
Qwen/Qwen2.5-3B,semantic,16,32000,74,3500,3500,0.109285,0,blue awning,25680,25699,sparse,CORRECT,4794390,0.924,438388d17b32,False
Qwen/Qwen2.5-3B,semantic,16,32000,74,5200,5200,0.162358,0,blue awning,25680,25699,sparse,CORRECT,4794390,0.946,438388d17b32,False
Qwen/Qwen2.5-3B,semantic,16,32000,75,dense,-,-,-,blue cabinet,29582,29600,dense,CORRECT,8786526,,676180d7f1c9,False
Qwen/Qwen2.5-3B,semantic,16,32000,75,1300,1300,0.040604,0,blue cabinet,29582,29600,sparse,CORRECT,8786526,0.922,676180d7f1c9,False
Qwen/Qwen2.5-3B,semantic,16,32000,75,2000,2000,0.062459,0,blue cabinet,29582,29600,sparse,CORRECT,8786526,0.953,676180d7f1c9,False
Qwen/Qwen2.5-3B,semantic,16,32000,75,2600,2600,0.081192,0,blue cabinet,29582,29600,sparse,CORRECT,8786526,0.965,676180d7f1c9,False
Qwen/Qwen2.5-3B,semantic,16,32000,75,3500,3500,0.109292,0,blue cabinet,29582,29600,sparse,CORRECT,8786526,0.981,676180d7f1c9,False
Qwen/Qwen2.5-3B,semantic,16,32000,75,5200,5200,0.162368,0,blue cabinet,29582,29600,sparse,CORRECT,8786526,0.995,676180d7f1c9,False
Qwen/Qwen2.5-3B,semantic,16,32000,76,dense,-,-,-,white carpet,24901,24919,dense,CORRECT,4711947,,6d04da95705d,False
Qwen/Qwen2.5-3B,semantic,16,32000,76,1300,1300,0.040604,0,white carpet,24901,24919,sparse,CORRECT,4711947,0.847,6d04da95705d,False
Qwen/Qwen2.5-3B,semantic,16,32000,76,2000,2000,0.062459,0,white carpet,24901,24919,sparse,CORRECT,4711947,0.887,6d04da95705d,False
Qwen/Qwen2.5-3B,semantic,16,32000,76,2600,2600,0.081192,0,white carpet,24901,24919,sparse,CORRECT,4711947,0.908,6d04da95705d,False
Qwen/Qwen2.5-3B,semantic,16,32000,76,3500,3500,0.109292,0,white carpet,24901,24919,sparse,CORRECT,4711947,0.931,6d04da95705d,False
Qwen/Qwen2.5-3B,semantic,16,32000,76,5200,5200,0.162368,0,white carpet,24901,24919,sparse,CORRECT,4711947,0.953,6d04da95705d,False
Qwen/Qwen2.5-3B,semantic,16,32000,77,dense,-,-,-,navy lantern,9061,9079,dense,CORRECT,3073243,,f807dec3c449,False
Qwen/Qwen2.5-3B,semantic,16,32000,77,1300,1300,0.040604,0,navy lantern,9061,9079,sparse,CORRECT,3073243,0.602,f807dec3c449,False
Qwen/Qwen2.5-3B,semantic,16,32000,77,2000,2000,0.062459,0,navy lantern,9061,9079,sparse,CORRECT,3073243,0.661,f807dec3c449,False
Qwen/Qwen2.5-3B,semantic,16,32000,77,2600,2600,0.081192,0,navy lantern,9061,9079,sparse,CORRECT,3073243,0.696,f807dec3c449,False
Qwen/Qwen2.5-3B,semantic,16,32000,77,3500,3500,0.109292,0,navy lantern,9061,9079,sparse,CORRECT,3073243,0.748,f807dec3c449,False
Qwen/Qwen2.5-3B,semantic,16,32000,77,5200,5200,0.162368,0,navy lantern,9061,9079,sparse,CORRECT,3073243,0.807,f807dec3c449,False
Qwen/Qwen2.5-3B,semantic,16,32000,78,dense,-,-,-,blue fountain,20231,20249,dense,CORRECT,1564818,,32d346443e62,False
Qwen/Qwen2.5-3B,semantic,16,32000,78,1300,1300,0.040604,0,blue fountain,20231,20249,sparse,CORRECT,1564818,0.616,32d346443e62,False
Qwen/Qwen2.5-3B,semantic,16,32000,78,2000,2000,0.062459,0,blue fountain,20231,20249,sparse,CORRECT,1564818,0.681,32d346443e62,False
Qwen/Qwen2.5-3B,semantic,16,32000,78,2600,2600,0.081192,0,blue fountain,20231,20249,sparse,CORRECT,1564818,0.724,32d346443e62,False
Qwen/Qwen2.5-3B,semantic,16,32000,78,3500,3500,0.109292,0,blue fountain,20231,20249,sparse,CORRECT,1564818,0.776,32d346443e62,False
Qwen/Qwen2.5-3B,semantic,16,32000,78,5200,5200,0.162368,0,blue fountain,20231,20249,sparse,CORRECT,1564818,0.825,32d346443e62,False
Qwen/Qwen2.5-3B,semantic,16,32000,79,dense,-,-,-,copper shutter,28995,29013,dense,CORRECT,8813638,,77a3e76a4012,False
Qwen/Qwen2.5-3B,semantic,16,32000,79,1300,1300,0.040604,0,copper shutter,28995,29013,sparse,CORRECT,8813638,0.906,77a3e76a4012,False
Qwen/Qwen2.5-3B,semantic,16,32000,79,2000,2000,0.062459,0,copper shutter,28995,29013,sparse,CORRECT,8813638,0.941,77a3e76a4012,False
Qwen/Qwen2.5-3B,semantic,16,32000,79,2600,2600,0.081192,0,copper shutter,28995,29013,sparse,CORRECT,8813638,0.953,77a3e76a4012,False
Qwen/Qwen2.5-3B,semantic,16,32000,79,3500,3500,0.109292,0,copper shutter,28995,29013,sparse,CORRECT,8813638,0.967,77a3e76a4012,False
Qwen/Qwen2.5-3B,semantic,16,32000,79,5200,5200,0.162368,0,copper shutter,28995,29013,sparse,CORRECT,8813638,0.977,77a3e76a4012,False
Qwen/Qwen2.5-3B,semantic,16,32000,80,dense,-,-,-,maroon gate,26258,26277,dense,CORRECT,2016360,,e4044d146233,False
Qwen/Qwen2.5-3B,semantic,16,32000,80,1300,1300,0.040601,0,maroon gate,26258,26277,sparse,CORRECT,2016360,0.842,e4044d146233,False
Qwen/Qwen2.5-3B,semantic,16,32000,80,2000,2000,0.062455,0,maroon gate,26258,26277,sparse,CORRECT,2016360,0.891,e4044d146233,False
Qwen/Qwen2.5-3B,semantic,16,32000,80,2600,2600,0.081187,0,maroon gate,26258,26277,sparse,CORRECT,2016360,0.913,e4044d146233,False
Qwen/Qwen2.5-3B,semantic,16,32000,80,3500,3500,0.109285,0,maroon gate,26258,26277,sparse,CORRECT,2016360,0.936,e4044d146233,False
Qwen/Qwen2.5-3B,semantic,16,32000,80,5200,5200,0.162358,0,maroon gate,26258,26277,sparse,CORRECT,2016360,0.950,e4044d146233,False
Qwen/Qwen2.5-3B,semantic,16,32000,81,dense,-,-,-,bronze panelling,19872,19891,dense,WRONG_NEEDLE,7977790,,e218e8ca41f7,False
Qwen/Qwen2.5-3B,semantic,16,32000,81,1300,1300,0.040601,0,bronze panelling,19872,19891,sparse,WRONG_NEEDLE,7977790,0.818,e218e8ca41f7,False
Qwen/Qwen2.5-3B,semantic,16,32000,81,2000,2000,0.062455,0,bronze panelling,19872,19891,sparse,WRONG_NEEDLE,7977790,0.872,e218e8ca41f7,False
Qwen/Qwen2.5-3B,semantic,16,32000,81,2600,2600,0.081187,0,bronze panelling,19872,19891,sparse,WRONG_NEEDLE,7977790,0.908,e218e8ca41f7,False
Qwen/Qwen2.5-3B,semantic,16,32000,81,3500,3500,0.109285,0,bronze panelling,19872,19891,sparse,WRONG_NEEDLE,7977790,0.939,e218e8ca41f7,False
Qwen/Qwen2.5-3B,semantic,16,32000,81,5200,5200,0.162358,0,bronze panelling,19872,19891,sparse,WRONG_NEEDLE,7977790,0.969,e218e8ca41f7,False
Qwen/Qwen2.5-3B,semantic,16,32000,82,dense,-,-,-,maroon door,735,754,dense,CORRECT,7792942,,0f9577f2acda,False
Qwen/Qwen2.5-3B,semantic,16,32000,82,1300,1300,0.040601,0,maroon door,735,754,sparse,CORRECT,7792942,0.576,0f9577f2acda,False
Qwen/Qwen2.5-3B,semantic,16,32000,82,2000,2000,0.062455,0,maroon door,735,754,sparse,CORRECT,7792942,0.625,0f9577f2acda,False
Qwen/Qwen2.5-3B,semantic,16,32000,82,2600,2600,0.081187,0,maroon door,735,754,sparse,CORRECT,7792942,0.658,0f9577f2acda,False
Qwen/Qwen2.5-3B,semantic,16,32000,82,3500,3500,0.109285,0,maroon door,735,754,sparse,CORRECT,7792942,0.693,0f9577f2acda,False
Qwen/Qwen2.5-3B,semantic,16,32000,82,5200,5200,0.162358,0,maroon door,735,754,sparse,CORRECT,7792942,0.745,0f9577f2acda,False
Qwen/Qwen2.5-3B,semantic,16,32000,83,dense,-,-,-,crimson clock,3736,3754,dense,CORRECT,3148570,,c6665ff5a298,False
Qwen/Qwen2.5-3B,semantic,16,32000,83,1300,1300,0.040604,0,crimson clock,3736,3754,sparse,CORRECT,3148570,0.635,c6665ff5a298,False
Qwen/Qwen2.5-3B,semantic,16,32000,83,2000,2000,0.062459,0,crimson clock,3736,3754,sparse,CORRECT,3148570,0.694,c6665ff5a298,False
Qwen/Qwen2.5-3B,semantic,16,32000,83,2600,2600,0.081192,0,crimson clock,3736,3754,sparse,CORRECT,3148570,0.715,c6665ff5a298,False
Qwen/Qwen2.5-3B,semantic,16,32000,83,3500,3500,0.109292,0,crimson clock,3736,3754,sparse,CORRECT,3148570,0.760,c6665ff5a298,False
Qwen/Qwen2.5-3B,semantic,16,32000,83,5200,5200,0.162368,0,crimson clock,3736,3754,sparse,CORRECT,3148570,0.809,c6665ff5a298,False
Qwen/Qwen2.5-3B,semantic,16,32000,84,dense,-,-,-,blue lantern,29739,29757,dense,CORRECT,2924323,,73cc7a961ea2,False
Qwen/Qwen2.5-3B,semantic,16,32000,84,1300,1300,0.040604,0,blue lantern,29739,29757,sparse,CORRECT,2924323,0.906,73cc7a961ea2,False
Qwen/Qwen2.5-3B,semantic,16,32000,84,2000,2000,0.062459,0,blue lantern,29739,29757,sparse,CORRECT,2924323,0.953,73cc7a961ea2,False
Qwen/Qwen2.5-3B,semantic,16,32000,84,2600,2600,0.081192,0,blue lantern,29739,29757,sparse,CORRECT,2924323,0.962,73cc7a961ea2,False
Qwen/Qwen2.5-3B,semantic,16,32000,84,3500,3500,0.109292,0,blue lantern,29739,29757,sparse,CORRECT,2924323,0.979,73cc7a961ea2,False
Qwen/Qwen2.5-3B,semantic,16,32000,84,5200,5200,0.162368,0,blue lantern,29739,29757,sparse,CORRECT,2924323,0.990,73cc7a961ea2,False
Qwen/Qwen2.5-3B,semantic,16,32000,85,dense,-,-,-,indigo fountain,16083,16102,dense,WRONG_NEEDLE,4559769,,f5e4b6b97628,False
Qwen/Qwen2.5-3B,semantic,16,32000,85,1300,1300,0.040601,0,indigo fountain,16083,16102,sparse,WRONG_NEEDLE,4559769,0.734,f5e4b6b97628,False
Qwen/Qwen2.5-3B,semantic,16,32000,85,2000,2000,0.062455,0,indigo fountain,16083,16102,sparse,WRONG_NEEDLE,4559769,0.812,f5e4b6b97628,False
Qwen/Qwen2.5-3B,semantic,16,32000,85,2600,2600,0.081187,0,indigo fountain,16083,16102,sparse,WRONG_NEEDLE,4559769,0.847,f5e4b6b97628,False
Qwen/Qwen2.5-3B,semantic,16,32000,85,3500,3500,0.109285,0,indigo fountain,16083,16102,sparse,WRONG_NEEDLE,4559769,0.887,f5e4b6b97628,False
